Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,46348.815686274516,4480425.403921565,167518.94509803908,520.0,340496.7725490194,14072727.19215703,20961.96470588235,79241.57254901953,7.0
2017,49786.478431372554,4691013.160784308,120370.41568627443,980.0,341540.1294117646,13761899.184313925,18873.37254901961,223756.92549019604,28.0
2018,44109.67843137255,5433515.709803912,156890.2901960783,409.0,334367.30980392144,13116246.21568643,23025.662745098038,99683.79999999992,
2019,44256.80392156863,5682621.360784305,53723.36862745099,259.0,720097.8274509802,12529145.894117754,22586.01568627451,155542.39607843125,15.0
2020,54635.49803921569,5837416.266666658,104425.65098039214,431.0,306687.42352941167,12691310.294117782,22645.964705882354,190694.56862745085,1.0
2021,55532.35686274511,6977444.345098032,79582.80392156863,526.0,315527.14117647056,11587579.627451105,20458.109803921565,171572.28235294114,25.0
2022,52178.68627450981,7525635.756862736,181814.7803921568,425.4,126833.30980392158,11192639.776470715,28004.93725490196,100715.01960784309,
2023,45191.40784313725,6569161.223529402,186879.88627450974,421.0,104040.29803921569,12185713.498039357,27435.05490196078,89351.29803921563,54.0
