Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,22986.17647058823,3565600.19215686,54993.87843137257,499.0,182929.662745098,7646243.807843136,35274.82745098039,53582.68627450979,8.0
2017,25749.286274509803,4804412.533333342,46336.568627450986,1026.0,192107.40784313716,6358362.949019608,31642.59215686275,102480.89411764707,
2018,22386.125490196082,4526812.180392156,59757.42352941178,366.0,167569.77254901946,6690535.752941179,38147.46666666667,56543.50980392157,
2019,22481.86666666666,4852828.145098041,18033.75294117647,247.0,292462.85098039213,6264141.564705884,37427.59215686275,74495.45882352942,
2020,29867.886274509787,5053804.129411765,37254.54117647059,430.0,135437.9725490195,6198066.956862746,36280.396078431375,70975.34901960786,1.0
2021,28825.56862745097,6012506.003921582,26163.4431372549,531.0,143686.2862745098,5236342.505882354,31361.364705882363,82702.05882352941,
2022,28731.396078431368,6598105.1803921815,61342.2823529412,545.4,75677.80784313726,4698423.474509803,43938.678431372544,55354.01176470589,
2023,21650.38823529412,5849993.654901978,57251.6274509804,351.0,69872.52156862745,5458353.360784313,44015.07843137254,60589.60000000002,41.0
