Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,46067.243137254896,1819599.666666666,5276.0,1622.0,106667.51764705885,5058734.682352946,2418.662745098039,9764.06274509804,43.0
2017,40164.32156862745,1494806.7019607848,2486.674509803922,2025.0,66958.26666666666,5336829.27843138,2737.6196078431376,104141.97254901972,43.0
2018,35148.580392156866,1619883.2588235294,754.4156862745099,1300.0,278388.47058823565,5080267.494117654,3067.035294117647,31368.580392156873,15.0
2019,39562.47450980391,1837624.1411764713,3784.627450980392,1142.0,142814.08235294127,4962365.60784315,2653.156862745098,60246.74509803923,
2020,61271.549019607846,1807592.1294117654,2577.0,1266.0,124241.30588235272,5026084.733333337,2792.1686274509802,24349.949019607848,18.0
2021,52115.06274509804,2318046.905882354,3157.0,1718.0,53247.713725490226,4542036.3764705965,2574.937254901961,77245.83921568633,51.0
2022,39255.43137254902,2909483.486274511,12803.56862745098,1541.5843137254901,35825.93725490197,4011842.0156862857,3222.1921568627454,36213.61960784314,5.0
2023,39249.180392156864,1814858.1960784323,19104.0,1056.0,14949.054901960784,5067683.188235298,2728.623529411765,90564.59215686287,
