Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,204258.42352941178,17329421.01568628,5783254.71372549,9079.443137254908,2493181.564705885,14990159.11372545,308906.2901960785,1669342.7960784321,4189.062745098039
2017,188780.23529411765,16046424.149019614,5803592.854901961,8737.066666666666,2941774.8078431403,14617121.141176425,317904.82745098043,2864288.109803908,3169.2313725490194
2018,173239.68627450982,16356841.945098044,5655747.54901961,7919.549019607844,3081612.6941176504,14235955.431372503,336010.2980392158,2942439.388235293,2025.8823529411766
2019,174611.67843137254,16747083.290196087,5097888.568627452,6124.588235294117,3468577.6627451004,14373413.388235247,333595.2627450981,2589212.9843137236,1285.0
2020,188424.65882352943,17007007.47058824,5625542.733333333,8675.956862745099,3653234.7490196107,14154033.043137208,341877.3450980393,1812225.4666666668,771.0
2021,166374.57254901962,15127808.980392165,4947271.17254902,7506.152941176471,3744643.231372551,13587029.266666653,344710.03137254907,4864201.1294117505,2247.886274509804
2022,187456.25882352944,16440007.788235303,5573779.631372549,8716.380392156863,3389896.929411769,14167964.929411717,351635.905882353,2671700.599999998,634.0
2023,204129.50196078437,17888062.39215687,5887570.3176470585,16489.882352941175,2930598.8862745124,13570541.223529369,343993.8352941177,1949823.6431372555,582.7411764705882
