Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,24863.066666666666,5840248.149019607,33609.50196078431,2622.98431372549,749639.8627450975,24082368.694117706,35978.47450980392,183941.16078431375,107.0
2017,46980.51764705884,7978641.498039214,96742.39215686274,3409.7176470588233,1054657.941176469,21572073.47843142,33343.97647058824,167527.37254901955,2.0
2018,41874.63921568629,4843348.9372549,101067.96470588236,1562.4156862745097,1003540.8117647042,24763844.29411771,39115.2431372549,159012.58823529407,12.0
2019,23491.9568627451,5461225.117647057,14950.419607843138,2741.113725490196,1449209.674509802,23788279.41568633,35378.52549019608,178099.67058823528,3.0
2020,75394.89019607847,6462357.070588234,5718.196078431373,3012.0901960784317,923356.7254901953,23210916.47450986,38025.44705882354,234573.99999999997,24.0
2021,91115.2117647059,10538033.003921565,15285.066666666666,5964.321568627452,1215597.1058823515,18943394.18039221,34797.505882352954,109192.49803921564,
2022,154035.7254901961,8965528.486274498,109652.37647058823,11725.58039215686,1086800.1098039206,20485331.474509854,41483.30588235294,98820.83529411766,1.0
2023,127453.5843137255,15096918.407843126,202877.94509803923,13253.478431372545,1298966.4392156862,14059537.67843137,35139.64705882354,119202.71372549025,29.0
