Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,244687.07450980396,24892265.454901952,1528224.9294117647,43840.58039215686,43970096.21568633,136177399.01960832,83283.52941176471,1896349.0039215684,
2017,410612.631372549,58713672.57647059,9975833.984313719,100110.65098039217,40196411.439215705,95855000.3960786,90080.54509803922,3494410.584313725,13.0
2018,324857.4823529412,46442102.603921555,5605310.639215685,78076.32156862745,48883050.42352947,106895064.25490224,104789.83137254902,502894.2509803922,
2019,304933.9803921569,47435433.77254902,4930700.00392157,57578.09803921569,46501616.43921572,107975861.50980401,89249.03921568628,1540772.9647058821,
2020,299918.42745098035,52670121.94509805,13352237.784313725,56021.498039215694,27119133.074509792,113670190.65490228,102792.4862745098,1565702.9372549017,27.0
2021,451930.6392156862,102763605.2196081,16837814.6862745,74809.26274509804,7369385.25098039,79685133.69803917,104523.86274509804,1548735.188235293,208.0
2022,530793.3921568628,106802258.5176474,27904301.070588257,91573.71764705883,9697109.819607843,63398393.635294095,126731.97254901961,284952.6823529412,31.0
2023,544131.1960784314,90035830.54509805,24269013.031372543,81101.84705882352,15141934.298039211,77640900.71764715,107415.18431372549,1015797.9882352941,21.0
