Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,922742.8156862746,86743635.00392157,2779908.760784314,7613.807843137254,14327955.721568631,98977682.62352945,17329446.501960784,8827035.788235294,532
2017,1189598.5254901962,111678376.72549017,4725485.125490195,24371.650980392158,13932337.48627451,72482153.12941177,17774000.42745098,8109892.952941179,337
2018,1080727.2470588235,109279104.12549019,6961366.0039215665,12565.207843137254,13312510.447058825,76354503.2980392,18860901.647058826,4054664.047058823,211
2019,1006448.3137254901,108102019.4862745,5311303.066666666,14679.039215686274,16094879.470588237,74455050.38823529,19074002.533333343,5858074.725490196,96
2020,991667.074509804,111803497.12156859,4540249.207843136,13638.30980392157,13316330.219607841,73060505.74509805,19949740.152941182,6240563.192156864,362
2021,1231054.7294117648,128186869.57254899,4517880.298039215,20907.870588235295,12436827.37254902,57034123.12549017,20056301.862745102,6432248.192156862,340
2022,1169857.7607843138,135349536.56078443,8279748.243137252,19270.24705882353,10933693.509803921,48386631.145098016,21288106.470588237,4489193.086274509,516
2023,1232021.0274509804,136038624.77254903,10596235.247058822,20952.913725490194,9909303.223529411,49246726.81960783,21061231.60392157,1810907.4156862744,550
