Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,929585.6274509835,940376.6235294117,333156.91372549016,8111.945098039214,390934.38431372546,5578642.858823522,164755.29803921565,205369.43137254906,26978.470588235297
2017,929230.4901960815,850335.3764705883,151226.49019607843,8289.854901960784,436394.6235294119,5750852.796078425,157200.4588235293,266005.9764705883,28375.48627450979
2018,930367.3254901991,891888.7372549021,232051.30588235296,9345.8,507309.44313725474,5487771.81960784,169816.15686274506,329356.41176470584,20004.552941176476
2019,931504.0784313757,782704.6784313727,213327.32549019612,9007.47450980392,391677.16470588243,5863758.764705873,173012.09019607838,193784.98431372552,19134.99215686275
2020,931980.2000000029,1013525.0705882355,163900.00392156863,9751.572549019606,375634.56078431377,5668264.027450976,176406.92549019598,217872.8274509804,20576.364705882363
2021,932746.9372549048,839419.6196078435,80439.67450980394,9559.611764705882,257490.63921568636,6088397.505882343,179362.63137254893,174925.30588235296,15569.627450980403
2022,932964.46666667,1422500.7098039216,178226.8705882353,9447.019607843136,271762.7490196079,5380300.462745089,186211.5647058823,172600.13725490193,23897.57254901961
2023,931660.9098039245,1176861.2823529416,129337.72156862747,9995.313725490196,233953.34509803922,5754985.607843126,194666.8784313725,122705.85098039215,23744.643137254916
