Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,59426.54117647059,667689.764705882,653356.074509804,25.749019607843138,1338373.3450980387,4597704.447058821,41279.48235294118,641324.5725490188,9872.698039215686
2017,24224.494117647064,527589.1058823525,430106.5333333333,44.45490196078431,1306558.752941176,4730916.0588235315,40081.37647058822,949510.898039215,21.0
2018,27908.768627450983,706385.0705882348,917514.0156862736,,1264326.607843137,4466413.843137249,42888.8156862745,583604.552941176,11.0
2019,16479.482352941177,686794.3490196074,424469.71372549003,48.0,1539837.2980392142,4546719.168627445,43176.98039215685,751527.6823529408,
2020,16245.482352941179,899984.6274509795,698070.5450980391,15.0,1344285.505882352,4596121.48627451,43643.15294117647,410684.8745098036,2.0
2021,33935.18823529412,895402.803921568,703414.6156862739,236.0,1170592.0078431368,4571298.274509801,42675.33725490197,591479.4470588233,19.0
2022,24133.34117647059,980155.3254901954,1002525.4313725482,916.9450980392157,995724.9176470585,4585631.407843133,44534.713725490205,375381.59215686267,49.0
2023,20392.21568627451,898331.2705882348,1102737.3960784308,308.0,1000344.219607843,4563373.070588229,44479.207843137265,379087.2941176468,
