Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,26096.956862745097,792424.8627450987,49319.84313725488,1122.0470588235294,95294.83921568627,531214.6666666667,521207.7137254911,15858.458823529414,15939.654901960794
2017,19539.07450980392,685071.1803921574,51419.87450980391,2297.141176470588,91648.14509803921,629764.4431372546,535319.0509803931,12331.294117647058,21088.839215686286
2018,30609.152941176482,736091.6509803926,41838.619607843146,1765.8274509803919,86076.83529411763,588413.6862745094,533590.8431372558,20668.91764705882,9423.509803921566
2019,22556.70196078431,743788.5372549023,48818.74509803921,3398.556862745098,90485.80392156863,585360.1607843133,542553.882352942,7790.333333333332,3726.3215686274507
2020,30916.69019607843,768667.9098039219,45546.572549019606,1777.6078431372548,83937.80392156861,568147.5686274505,539185.3294117653,6699.211764705882,3600.349019607843
2021,33063.498039215694,776351.6509803927,50566.6431372549,994.2745098039217,82356.294117647,556919.1450980392,538082.7921568634,5896.172549019609,4248.572549019607
2022,28107.352941176476,784272.0313725498,47201.00392156864,1470.678431372549,85149.55686274508,552093.694117647,540164.7764705889,5397.972549019607,4621.976470588235
2023,19648.972549019603,800908.3019607851,47492.18823529413,2099.9411764705883,80046.08627450977,553366.6470588235,536467.3764705888,5776.705882352941,2672.823529411765
