Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,85304.86666666667,312416.0862745098,26633.776470588233,1520.078431372549,455782.05098039214,10733601.250980396,13861.956862745099,25466186.243137233,320.0
2017,30861.117647058825,65806.02352941176,2441.0,1885.9019607843138,957005.8901960788,8755112.419607844,12522.109803921569,27269972.847058788,19.0
2018,50119.49803921569,53688.79999999999,6935.0,914.9607843137255,761485.6784313725,9079454.988235293,12092.145098039218,27130929.239215653,6.0
2019,51207.89019607843,49586.6862745098,1471.0,2020.9372549019608,1176293.2392156867,8463153.384313723,11146.317647058824,27340746.854901932,
2020,88790.0,46024.01176470588,2779.0,1373.0274509803921,802127.5803921568,7748150.8823529435,11809.623529411763,28394569.184313692,3.0
2021,109774.62745098039,81071.4156862745,5115.0,1920.8823529411766,592108.7529411766,8045103.7686274545,12938.050980392158,28247590.811764672,3.0
2022,82572.29803921568,87638.12941176469,10760.725490196079,5514.294117647059,526364.2196078432,7835496.215686273,13443.172549019608,28533837.254901923,
2023,77571.43529411765,143694.16470588234,9423.360784313725,2663.2862745098037,576508.2470588236,7624664.4941176465,13552.439215686276,28647548.8823529,
