Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,67021.3647058823,639660.1019607836,38992.047058823504,25067.52549019604,10980.882352941184,1684023.8627450957,2083.894117647059,70881.13725490189,22538.04705882349
2017,46447.047058823504,376954.15294117614,41033.15686274508,22872.18431372544,13320.811764705912,1986951.1215686223,2080.4784313725486,51328.57647058825,20261.33333333333
2018,47007.83529411763,524979.6745098036,31564.968627450973,11375.59215686275,17853.91764705875,1851064.3725490156,2335.498039215686,64281.023529411716,10785.980392156862
2019,45705.717647058824,430140.7019607837,41307.85490196077,14088.909803921568,13470.68627450982,1956831.7490196032,2172.4509803921574,51231.76862745094,6299.023529411764
2020,59037.02352941173,740079.2039215676,32421.227450980372,10156.301960784316,10635.431372549026,1655221.6980392123,2055.537254901961,44772.211764705855,6870.227450980393
2021,138802.34117647036,1035700.831372548,36893.86274509796,10299.019607843138,11308.054901960788,1309704.4078431362,1876.44705882353,13743.69411764706,2920.2039215686273
2022,74625.4235294117,614993.7411764701,25532.65882352937,24163.87843137255,11396.721568627463,1779771.4470588197,1975.4784313725488,23037.176470588238,5752.3372549019605
2023,97030.41960784297,628290.1529411759,33594.38431372546,10125.403921568632,10931.411764705901,1758995.5137254875,1614.854901960784,15126.243137254904,5540.478431372549
