Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,233419.23137254873,2442480.988235271,1500987.8431372482,59503.454901960715,970722.3921568579,3045513.8078431115,121445.87058823496,184400.60392156846,28731.627450980446
2017,185621.5372549017,1941170.2588235128,1335039.5215686213,64083.92156862748,1233201.4509803865,3457809.2705882043,124622.92941176433,215818.55686274476,29838.372549019678
2018,152317.5686274508,2176372.3647058634,1122188.286274506,33877.52156862745,1410411.7254901894,3256303.368627422,130797.61176470549,275924.87450980354,29012.498039215763
2019,138644.0941176468,2072334.14509802,1451406.9960784263,30387.137254901947,1149174.0745097967,3352316.3725489937,132249.16862745056,238939.31372548998,21754.517647058867
2020,210493.58823529372,2708918.4705882105,1351777.8705882302,25862.59999999999,1132130.8274509767,2817346.36078429,134898.89411764665,179904.61960784293,25872.58823529418
2021,350190.72156862693,3518773.5372548667,1548182.8274509755,70127.32941176472,724139.0941176447,2105011.3607843015,129044.08627450943,116480.54509803906,25256.317647058866
2022,236474.26666666623,2673947.894117622,1400864.6196078402,37514.14117647062,1018712.5372548972,2922751.4666666407,137722.16862745056,137312.54509803903,21906.18039215691
2023,271537.5568627446,2852785.2039215383,1510497.392156858,40400.5490196078,957039.7568627414,2676045.988235273,136585.458823529,118123.16078431357,24190.752941176506
