Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,2560653.0901960772,5474794.925490195,2560021.1058823527,80799.66666666666,1692751.6901960797,6153027.211764699,143832.75294117647,262177.6039215686,48895.7294117647
2017,2512268.2431372534,4213770.952941174,2131968.2156862756,81738.92941176472,2286095.51764706,7262831.996078422,147902.01960784313,295303.5411764705,45074.360784313714
2018,2477953.909803921,4952649.007843134,1816331.1058823527,48691.41176470588,2528374.6901960783,6609288.588235288,156631.99215686275,344186.325490196,42846.74509803922
2019,2469949.5960784303,4588804.870588233,2289421.709803923,48000.541176470586,2206812.850980392,6883418.152941168,159628.79215686276,300061.9176470588,30855.34509803922
2020,2547507.203921567,5975375.964705881,2227492.12156863,51769.83529411765,2044633.113725492,5718610.882352936,162803.87058823527,211310.2039215686,37450.58039215686
2021,2695014.1529411753,7423738.713725489,2618162.9568627453,97884.55294117649,1343896.4862745106,4475919.694117642,152944.7568627451,131965.79607843136,37426.66666666667
2022,2568185.584313724,5541949.599999998,2504434.870588235,54057.49411764706,1692209.1058823538,6239089.631372542,164841.28235294117,181584.0549019608,30602.152941176468
2023,2605845.2470588223,6098764.094117644,2681353.466666667,59772.86274509804,1574780.6470588238,5624329.819607836,162744.55686274508,136024.83137254903,33338.25098039216
