Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,76181.61960784307,53931.96470588218,8835.800000000001,9937.796078431375,562656.258823528,711344.6862745093,68977.30196078429,10521146.94901965,
2017,75132.39215686264,43325.431372548876,8686.09411764706,11764.572549019616,579391.8627450963,344498.9647058822,61601.262745097985,10888611.796078486,
2018,79989.54117647043,44991.26274509794,4466.262745098039,11328.423529411772,597138.3490196065,567386.262745098,70312.80784313721,10637399.466666713,
2019,74162.50196078426,38558.788235294014,7635.2862745098055,13179.741176470594,607515.0862745077,235078.16078431363,62618.75294117643,10974264.058823591,
2020,73446.75294117644,40779.27843137248,4071.6196078431376,14967.39215686276,585203.9882352925,296127.84313725476,69592.10588235293,10928823.396078486,
2021,83887.8901960782,44172.28627450974,10057.341176470589,14123.03137254903,645646.0117647041,730108.9647058819,81147.87843137253,10403868.972549057,
2022,127990.9176470583,50719.69411764705,5232.6627450980395,19107.749019607807,549459.0509803909,4611525.698039211,97045.07058823534,6551919.533333342,12.0
2023,109564.1529411761,49194.69803921566,8667.72549019608,15447.850980392177,593368.1803921551,1565717.1999999988,75118.04705882356,9595934.52156865,
