Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,23740.10196078432,22336.254901960783,53.529411764705884,2115.2549019607845,19345.058823529413,312439.98431372555,7659.686274509804,5722510.721568626,11.0
2017,24338.46666666667,15752.670588235294,44.886274509803926,3294.2196078431375,20280.223529411764,132439.63137254902,4168.7058823529405,5909892.788235294,
2018,27375.368627450986,17092.87058823529,28.2078431372549,4379.701960784314,30122.91764705882,228566.8431372549,7041.223529411765,5795604.458823528,
2019,24216.349019607842,16378.313725490196,64.47058823529412,3789.1333333333337,26976.16862745098,123502.81960784312,5531.749019607843,5909752.588235294,
2020,24267.72549019608,15743.996078431373,38.40392156862745,4037.5882352941176,17219.96862745098,101535.47450980391,6299.556862745098,5941068.878431371,
2021,30716.513725490197,17074.87450980392,68.19607843137256,5599.607843137253,37269.3725490196,210750.15294117643,8562.305882352943,5800169.568627451,1.0
2022,59137.16470588235,18757.70588235294,41.61176470588235,9906.254901960785,15384.917647058826,1310061.2509803923,13308.603921568627,4683492.082352941,122.0
2023,42042.10980392158,18845.04705882353,70.47450980392156,10270.850980392157,27870.58431372549,460878.7294117649,6629.8901960784315,5543585.905882352,18.0
