Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,16106.752941176495,112262.6627450971,213513.1450980371,16.11372549019608,321284.44705882,101741.01960784278,43585.23529411744,1900.6196078431376,
2017,12420.003921568634,79571.52156862686,186864.03529411615,190.45882352941175,371324.7058823488,110344.55686274487,46376.40392156835,3318.3098039215793,
2018,15477.82352941178,107446.8509803912,169610.8156862732,23.0,365319.8627450939,104377.70196078392,46746.992156862456,1406.9490196078434,
2019,14909.80784313727,88228.98039215607,149392.63529411657,26.0,388780.16078430973,118861.18823529368,47545.62352941149,2665.5999999999995,
2020,13566.639215686286,110321.35294117549,166977.8431372536,34.709803921568636,380297.8039215639,92171.36862745063,45861.392156862494,1178.886274509804,
2021,17143.490196078455,138439.71372548904,167608.925490195,37.23921568627452,359898.3921568586,80180.67843137216,46394.705882352704,706.8509803921569,
2022,14384.596078431388,110844.61568627365,185499.2549019592,18.776470588235295,340271.53725489776,110979.18431372498,47571.07843137232,834.9529411764703,6.0
2023,19049.494117647082,151788.00784313577,211380.968627449,25.984313725490196,293613.7176470555,86362.43921568582,47079.76078431349,1100.6235294117644,9.0
