Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,17399.72156862745,6236.141176470588,2618.4509803921574,1697.0666666666664,1181477.1215686263,7952510.737254929,12997.180392156863,27738038.447058976,9100.737254901958
2017,14459.27843137255,3066.5803921568627,,2424.9058823529413,1306248.1450980385,6273348.3921568785,11409.376470588235,29302531.24705898,8587.678431372547
2018,16134.31764705883,2186.9254901960785,12.0,2637.807843137255,1180263.2549019596,5620298.560784323,12487.756862745096,30080071.91372566,7983.066666666665
2019,12141.36470588235,1826.8549019607844,,3264.458823529412,1047492.4862745085,4398985.027450977,12003.584313725489,31439023.925490417,7337.901960784313
2020,14578.745098039215,1795.4196078431373,,4288.894117647058,1078053.6549019592,4688207.627450984,13007.105882352942,31114943.780392364,7200.376470588235
2021,18322.203921568627,2830.247058823529,,2313.9490196078436,1411212.8784313719,4780446.341176474,13297.113725490197,30687353.800000187,6299.070588235295
2022,38462.6156862745,2072.2,,571.7686274509804,1121118.1843137245,4786166.941176481,13088.380392156863,30954548.682353146,6046.831372549018
2023,29331.109803921558,5784.807843137254,362.0,682.1176470588235,940157.9882352931,6694284.176470604,13808.725490196079,29231045.33725509,6619.341176470587
