Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,11716.388235294116,51383.30980392156,45221.356862745095,1405.18431372549,4567850.607843136,5303213.207843137,8959.717647058824,922954.1647058818,5
2017,11332.13725490196,95169.08235294117,47741.22352941176,2555.600000000001,3513219.0705882334,6511991.1529411785,9827.223529411764,720854.4470588234,19
2018,14432.890196078431,69299.38039215686,32411.996078431373,1586.8352941176468,3954612.4078431353,5868047.59607843,10701.745098039217,961609.0862745096,7
2019,18892.713725490197,106145.00784313725,154082.25490196078,1587.192156862745,4025429.9333333313,6224530.180392158,10856.094117647059,371183.5607843136,2
2020,17555.435294117648,154503.72941176468,602177.211764706,787.286274509804,2621945.5372548997,6980263.8627451025,11107.345098039217,524359.5294117643,9
2021,22289.800000000007,542415.4705882352,1069564.5490196077,998.2156862745098,698196.5333333325,7876661.705882363,12731.356862745099,689801.3058823526,50
2022,44843.11764705883,483224.8352941177,832129.6509803921,5263.294117647059,485604.35294117575,8860617.274509817,13498.368627450978,187200.04313725492,328
2023,25239.61960784314,199202.57254901962,269264.1254901961,812.7764705882353,669885.717647058,8903262.709803937,12425.07450980392,832568.3411764705,48
