Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,3639537.462745103,12532620.631372506,103306.45098039215,41400.30588235294,5282.23137254902,839230.752941177,10569.12549019608,14656.972549019627,72443.74117647095
2017,3637554.886274511,11561826.999999963,63813.635294117645,44635.454901960795,13628.94117647059,1820245.137254903,12440.976470588239,17241.79215686275,87659.85098039248
2018,3724966.9450980406,12140663.133333294,70529.10588235295,40155.8588235294,11902.019607843136,1159811.5568627454,11943.694117647061,14768.8549019608,84306.50588235326
2019,3714366.1647058837,11108424.427450944,98388.01568627452,41729.639215686286,19179.58823529412,2130196.843137251,12236.988235294117,51366.76078431376,83159.24705882385
2020,3670373.7254901985,11329753.733333305,84667.02352941176,49430.52941176472,30173.098039215685,1972162.9882352925,12649.890196078431,29259.51764705884,80577.16862745132
2021,3709499.3372549047,11495287.149019573,136812.43137254904,36301.49803921568,30521.854901960785,1720642.7921568637,11851.701960784314,31503.90980392158,86627.00000000038
2022,3639603.6705882386,11929474.941176435,152397.2862745098,40377.8,14720.513725490197,1377742.8784313728,12278.054901960782,13559.945098039236,78892.58431372583
2023,3647430.023529413,12293059.439215645,184123.7137254902,46588.40784313724,6875.917647058824,965303.2509803923,11267.823529411766,10902.505882352958,93496.59215686301
