Year,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare_soil,snow_and_ice
2016,448640.4039215688,29948510.91372541,2329706.066666667,25152.29411764706,1561372.890196079,4397482.145098039,1099693.952941176,78184.4588235294,21730.964705882347
2017,453393.13333333324,25877428.199999955,1902527.2862745097,36686.501960784306,2198555.0392156867,7994347.47058822,1199811.4745098036,218814.2980392157,28910.68627450981
2018,569890.8980392158,27686624.588235263,2111074.070588235,28930.674509803917,2302770.6509803925,5879570.517647058,1193445.9647058817,114480.8274509804,23685.898039215685
2019,565742.5254901963,24916723.76078424,2122681.776470588,31550.294117647056,2453008.4549019616,8417348.015686259,1223887.411764705,154769.20392156864,24762.647058823524
2020,511379.6705882355,26437602.89019603,2179641.1372549017,35741.1294117647,2178537.7333333334,7211684.443137245,1226091.8274509797,103265.69411764704,26529.56470588236
2021,562669.2039215689,27368525.749019545,2090200.211764706,29966.07843137255,2059757.0235294118,6444140.101960774,1215634.1803921566,112686.49411764706,26895.04705882353
2022,451413.44705882366,28591882.11372547,2266339.501960784,31510.882352941175,2093033.2078431377,5150998.254901961,1241054.6823529408,59674.84313725491,24567.1568627451
2023,504993.4901960785,29633320.745098006,2282024.5568627454,32294.952941176467,2006433.6196078437,4143346.9647058817,1226872.7882352937,56525.572549019606,24661.4
